molecule_chembl_id,canonical_smiles,standard_value,Bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,standard_value_norm,pIC50_values
CHEMBL3932707,COc1cc(N2CCN(CCS(C)(=O)=O)[C@@H](C(C)C)C2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000,active,509.365,4.3063,1,8,77.97,1000,6
CHEMBL3951527,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,50,active,553.816,4.4154,1,8,77.97,50,7.301029996
CHEMBL3544983,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,50,active,492.91,3.792,1,8,77.97,50,7.301029996
CHEMBL3968192,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@H]1CN2CCCC[C@H]2CO1,50,active,491.375,4.1672,1,8,77.97,50,7.301029996
CHEMBL3977450,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50,active,509.365,4.3063,1,8,77.97,50,7.301029996
CHEMBL3959516,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50,active,570.271,4.9297,1,8,77.97,50,7.301029996
CHEMBL3956820,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50,active,553.816,4.4154,1,8,77.97,50,7.301029996
CHEMBL3893890,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,509.365,4.3063,1,8,77.97,50,7.301029996
CHEMBL3928396,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,553.816,4.4154,1,8,77.97,50,7.301029996
CHEMBL3946242,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,475.376,4.9308,1,7,68.74,50,7.301029996
CHEMBL3943570,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,50,active,537.817,5.179,1,7,68.74,50,7.301029996
CHEMBL3908311,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,475.376,4.9308,1,7,68.74,50,7.301029996
CHEMBL3905501,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,475.376,4.9308,1,7,68.74,50,7.301029996
CHEMBL3924147,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50,active,475.376,4.9308,1,7,68.74,50,7.301029996
CHEMBL3971781,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50,active,493.366,5.0699,1,7,68.74,50,7.301029996
CHEMBL3914441,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50,active,537.817,5.179,1,7,68.74,50,7.301029996
CHEMBL3917220,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,50,active,476.911,4.5556,1,7,68.74,50,7.301029996
CHEMBL3968522,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,554.272,5.6933,1,7,68.74,50,7.301029996
CHEMBL3977759,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2CO1,50,active,493.366,5.0699,1,7,68.74,50,7.301029996
CHEMBL3928883,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,492.359,4.4964,1,8,83.96,50,7.301029996
CHEMBL3931623,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@H]2CO1,50,active,571.255,5.2589,1,8,83.96,50,7.301029996
CHEMBL3959774,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,510.349,4.6355,1,8,83.96,50,7.301029996
CHEMBL3962487,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,520.392,4.5596,2,7,88.61,50,7.301029996
CHEMBL3922278,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,520.392,4.5596,2,7,88.61,50,7.301029996
CHEMBL3924998,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,506.365,4.1695,2,7,88.61,50,7.301029996
CHEMBL3896122,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,50,active,506.365,4.1695,2,7,88.61,50,7.301029996
CHEMBL3893416,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,550.816,4.2786,2,7,88.61,50,7.301029996
CHEMBL3934134,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,520.392,4.5117,1,7,79.82,50,7.301029996
CHEMBL3931427,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,493.416,4.8413,1,8,68.74,50,7.301029996
CHEMBL3940489,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@H]2C(=O)N1,50,active,459.377,5.4078,1,6,59.51,50,7.301029996
CHEMBL3900059,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,50,active,540.773,4.8446,1,8,83.96,50,7.301029996
CHEMBL3947712,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,50,active,496.322,4.7355,1,8,83.96,50,7.301029996
CHEMBL3945072,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1,50,active,540.773,4.8446,1,8,83.96,50,7.301029996
CHEMBL3986135,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,50,active,512.777,5.2498,1,8,83.96,50,7.301029996
CHEMBL3983466,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1C,50,active,478.332,4.5964,1,8,83.96,50,7.301029996
CHEMBL3917294,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CSC[C@H]2CO1,50,active,557.228,5.3589,1,8,83.96,50,7.301029996
CHEMBL3920036,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1C[C@@H]2CN(C)C[C@@H]2C1,50,active,550.793,4.4336,1,9,93.19,50,7.301029996
CHEMBL3946590,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,479.867,4.2212,1,8,83.96,50,7.301029996
CHEMBL3986404,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,496.322,4.7355,1,8,83.96,50,7.301029996
CHEMBL3961005,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,558.763,4.9507,1,8,83.96,50,7.301029996
CHEMBL3958481,COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,461.877,3.7345,1,8,83.96,50,7.301029996
CHEMBL3919145,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,478.332,4.2488,1,8,83.96,50,7.301029996
CHEMBL3895424,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,522.783,4.3579,1,8,83.96,50,7.301029996
CHEMBL3964605,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OCC3(OCCO3)[C@H]2O1,50,active,536.81,4.748,1,8,83.96,50,7.301029996
CHEMBL3955486,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,502.365,4.01292,1,8,83.96,50,7.301029996
CHEMBL3924380,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50,active,457.914,3.90382,1,8,83.96,50,7.301029996
CHEMBL3921689,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(F)F,50,active,492.757,4.733,1,7,74.73,50,7.301029996
CHEMBL3955359,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,522.783,4.3579,1,8,83.96,50,7.301029996
CHEMBL3964556,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,433.32,5.7243,1,7,69.16,50,7.301029996
CHEMBL3910031,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,active,390.27,5.4776,1,5,56.27,50,7.301029996
CHEMBL3907230,CCO[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,50,inactive,420.296,5.2466,1,6,65.5,50,7.301029996
CHEMBL3895458,COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,inactive,404.297,6.0102,1,5,56.27,50,7.301029996
CHEMBL3959160,COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,inactive,512.346,2.5216,4,10,135.42,50,7.301029996
CHEMBL3932115,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2CCO[C@H]12,50,inactive,463.321,3.9264,1,7,85.81,50,7.301029996
CHEMBL3929354,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,50,inactive,601.491,7.1129,1,10,124.73,50,7.301029996
CHEMBL3952048,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1CCCC1,50,active,568.442,6.1958,3,9,132.48,50,7.301029996
CHEMBL3949434,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]1O,50,active,446.378,7.038,1,5,56.27,50,7.301029996
CHEMBL3914264,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC(=O)N1CCOCC1,50,active,432.351,6.6479,1,5,56.27,50,7.301029996
CHEMBL3904510,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C(=O)OC(C)(C)C)n1,50,active,404.297,5.8677,1,5,56.27,50,7.301029996
CHEMBL3958507,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCN(C(=O)OC(C)(C)C)CC2)n1,50,active,436.295,4.8306,1,7,74.73,50,7.301029996
CHEMBL3955873,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(N3CCCC3)cc2)cs1,50,active,450.322,5.2207,1,7,74.73,50,7.301029996
CHEMBL3922630,CCN(CC)c1ccc(-c2csc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)n2)cc1,50,active,449.338,4.3998,1,7,68.74,50,7.301029996
CHEMBL3943632,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(O)c(C(N)=O)c2)cs1,50,active,433.339,5.1634,1,6,59.51,50,7.301029996
CHEMBL3979687,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CCCCC1,50,active,447.366,5.5535,1,6,59.51,50,7.301029996
CHEMBL3954731,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CCCCC1,50,active,509.349,5.3638,1,7,93.65,50,7.301029996
CHEMBL3919501,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CCC1,50,active,510.406,6.7863,1,8,82.05,50,7.301029996
CHEMBL3929188,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1OCCO1,50,active,510.406,6.7863,1,8,82.05,50,7.301029996
CHEMBL3949535,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1OCCCO1,50,active,510.406,6.7863,1,8,82.05,50,7.301029996
CHEMBL3968843,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,50,active,518.426,5.5609,1,9,81.63,50,7.301029996
CHEMBL3905012,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1CCCC1,50,active,503.346,4.4874,1,10,107.66,50,7.301029996
CHEMBL3907764,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,50,active,461.309,4.7168,1,9,98.43,50,7.301029996
CHEMBL3909626,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1C(=O)c2ccccc2C1=O,50,active,545.496,5.4717,1,9,75.64,50,7.301029996
CHEMBL3896044,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2cccnc2)cs1,50,active,488.4,5.37,2,8,81.19,50,7.301029996
CHEMBL3976826,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccccn2)cs1,50,active,532.453,5.5565,1,9,81.63,50,7.301029996
CHEMBL3916485,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccncc2)cs1,50,active,559.523,5.8618,1,9,75.64,50,7.301029996
CHEMBL3923250,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCOCC2)n1,50,active,538.391,6.3676,1,9,104.42,50,7.301029996
CHEMBL3936025,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCOCC2)no1,50,active,463.365,4.7883,1,7,68.74,50,7.301029996
CHEMBL3960730,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N(C)C)no1,50,active,516.454,6.1913,2,8,81.19,50,7.301029996
CHEMBL3945353,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNCC2,50,inactive,602.479,5.7079,1,11,127.97,50,7.301029996
CHEMBL3942671,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CN2CCOCC2)cs1,50,inactive,502.362,4.0604,2,10,110.46,50,7.301029996
CHEMBL3952188,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CN2CCCN(C)CC2)cs1,50,active,516.389,4.4026,1,10,101.67,50,7.301029996
CHEMBL3984213,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(COCc2ccccc2)no1,50,active,529.428,6.1977,1,9,98.43,50,7.301029996
CHEMBL3936151,CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,active,530.416,4.7927,1,10,101.67,50,7.301029996
CHEMBL3945860,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCNCC2)n1,50,active,524.364,6.3264,1,9,104.42,50,7.301029996
CHEMBL3898088,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCN(C)CC2)n1,50,active,577.415,8.4101,1,7,69.16,50,7.301029996
CHEMBL3900858,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C(=O)OC(C)(C)C)CC2)no1,50,active,543.863,8.0447,1,7,69.16,50,7.301029996
CHEMBL3957171,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCNCC2)no1,50,active,513.341,5.92264,1,10,121.22,50,7.301029996
CHEMBL3959857,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C)CC2)no1,50,active,516.837,8.1359,1,6,56.27,50,7.301029996
CHEMBL3952693,CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,50,active,550.446,7.6153,1,8,95.19,50,7.301029996
CHEMBL3977320,CCN1CCN(c2noc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)n2)CC1,50,active,524.364,6.3264,1,9,104.42,50,7.301029996
CHEMBL3985840,COc1ccc(-c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)cc1,50,active,508.365,6.62622,1,8,95.19,50,7.301029996
CHEMBL3983201,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(C(F)(F)F)cc2)n1,50,active,506.393,6.5126,1,7,74.09,50,7.301029996
CHEMBL3963620,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(Cl)cc2)n1,50,active,576.267,8.53802,1,7,82.3,50,7.301029996
CHEMBL3937857,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2c(C)noc2C)n1,50,active,502.329,6.2734,1,7,74.73,50,7.301029996
CHEMBL3929002,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc2ccc(Cl)cc12,50,active,584.095,7.7928,1,5,56.27,50,7.301029996
CHEMBL3951099,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(C(C)(C)C)cc2)no1,50,active,462.283,6.546,1,5,56.27,50,7.301029996
CHEMBL3933848,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2OC)n1,50,active,573.418,5.0197,1,11,142.22,50,7.301029996
CHEMBL3944502,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nnc(-c2ccc(C)cc2)o1,50,active,494.338,6.3178,1,8,95.19,50,7.301029996
CHEMBL3895848,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nccn1Cc1ccccc1,50,active,579.793,8.4882,1,6,69.16,50,7.301029996
CHEMBL3893128,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(-c2c(Cl)cccc2Cl)noc1C,50,active,447.366,5.5519,1,6,59.51,50,7.301029996
CHEMBL3952493,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc2c1OCOC2,50,active,529.428,5.8501,1,9,98.43,50,7.301029996
CHEMBL3961982,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(Br)cc(Br)c1,50,active,529.428,5.8501,1,9,98.43,50,7.301029996
CHEMBL3900296,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc(F)c1,50,inactive,476.389,5.7903,1,8,72.4,50,7.301029996
CHEMBL3903022,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CS(=O)(=O)c2ccccn2)no1,50,inactive,477.392,5.1784,1,7,68.74,50,7.301029996
CHEMBL3946018,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,50,inactive,544.508,6.9236,1,8,72.4,50,7.301029996
CHEMBL3948661,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc2nc(C(F)(F)F)cc(Cl)c2c1,50,inactive,487.347,5.0753,2,9,107.22,50,7.301029996
CHEMBL3914671,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CCCN1C,50,inactive,502.427,6.1488,2,8,81.19,50,7.301029996
CHEMBL3959254,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)CC1,50,inactive,567.454,7.0813,1,9,95.46,50,7.301029996
CHEMBL3960016,CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)C1,50,active,463.346,5.2166,2,8,89.39,50,7.301029996
CHEMBL3971864,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N(C)C)n1,50,active,502.427,5.7122,1,8,72.4,50,7.301029996
CHEMBL3983938,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,active,520.467,6.0593,2,9,81.19,50,7.301029996
CHEMBL3904481,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)CC1,50,active,516.454,6.5389,2,8,81.19,50,7.301029996
CHEMBL3952023,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2)no1,50,active,530.481,6.8811,1,8,72.4,50,7.301029996
CHEMBL3949400,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc([C@@H]2CCCN2)n1,50,active,516.454,6.1913,2,8,81.19,50,7.301029996
CHEMBL3900567,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(COC(=O)c2ccccc2)n1,50,active,530.481,6.5335,1,8,72.4,50,7.301029996
CHEMBL3939717,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(CO)n1,50,active,544.508,7.2712,1,8,72.4,50,7.301029996
CHEMBL3938621,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CN(C)CC2,50,active,544.508,6.9236,1,8,72.4,50,7.301029996
CHEMBL3927549,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc([C@@H]2CSCN2)n1,50,inactive,515.401,5.8076,1,9,98.43,50,7.301029996
CHEMBL3977030,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2)n1,50,inactive,530.481,6.8811,1,8,72.4,50,7.301029996
CHEMBL3967776,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2C)n1,50,active,518.47,5.6757,1,8,71.87,50,7.301029996
CHEMBL3893575,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCNC2)n1,50,inactive,491.419,5.5685,1,7,68.74,50,7.301029996
CHEMBL3930406,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCN(C)C2)n1,50,inactive,503.43,5.5685,1,7,68.74,50,7.301029996
CHEMBL3952805,CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)cs1,50,active,507.418,4.8049,1,8,77.97,50,7.301029996
CHEMBL3897215,CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)C1,50,active,491.419,5.5669,1,7,68.74,50,7.301029996
CHEMBL3898627,CCN1CCC[C@H]1c1noc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)n1,50,active,517.442,5.1339,2,9,84.43,50,7.301029996
CHEMBL3910064,CCN1CCC[C@H]1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)cs1,50,active,487.347,5.0753,2,9,107.22,50,7.301029996
CHEMBL3959195,CCN1CCC2N=C(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)SC2C1,50,active,515.401,5.8076,1,9,98.43,50,7.301029996
CHEMBL3914599,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,active,501.374,5.4175,1,9,98.43,50,7.301029996
CHEMBL3966752,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC2CC2)CCCO1,50,inactive,516.454,6.491,1,8,72.4,50,7.301029996
CHEMBL3986301,COCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,active,545.496,5.8662,1,9,75.64,50,7.301029996
CHEMBL3947408,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCCO1,50,inactive,462.381,4.3134,1,7,62.75,50,7.301029996
CHEMBL3944780,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCNCC2)n1,50,inactive,503.43,5.711,1,7,68.74,50,7.301029996
CHEMBL3909596,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2)n1,50,inactive,477.392,5.1768,1,7,68.74,50,7.301029996
CHEMBL3906789,CCN1CCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,50,inactive,553.49,6.4012,1,7,68.74,50,7.301029996
CHEMBL3933123,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2C)no1,50,inactive,493.391,4.4148,1,8,77.97,50,7.301029996
CHEMBL3930429,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc([C@@H]2CCCN2C)n1,50,inactive,535.428,4.72,1,9,95.04,50,7.301029996
CHEMBL3895123,CCN1CCN(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)CC1,50,inactive,517.457,6.1247,1,7,68.74,50,7.301029996
CHEMBL3983179,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCN1C,50,inactive,523.417,3.7773,2,9,98.2,50,7.301029996
